INDEX PHOTON_ID_2 PHOTON_ID_1 TAU K_2 K_1 MEAN_R MEAN_I STD
375 1 1 23 1 2 -1146491496820035944865076632570470223316330958518136569184282574556885737745264736655713384554260920599408033798776278160353931695000653200524074569267899054781705119947470891368553542484689093851394183490290637245879331699533926230917120.00000000 21310036990702465192423348906122338696560372207236407547865769236417034293774388730943276257085020849707005218735094007169393552440893425118181596323936994576744444705364637919836773432230697340406700920647565017897349677056.00000000 Inf
376 1 1 23 1 3 -1144205061783274498718688408855086264102736151589174197521704020654964345741692515637280996363261081026389484809277687908486253085070421719241246396181239177464463997652637652108352095599294182685599498846973782826629296430396486782550016.00000000 18816316159310454246270703454107679639550815380144299367889796231726893090663956904370289112631419576787830369225385590151763586253550071289414287941044488019393791832721637249968163442678672629505553951445478478883068051456.00000000 Inf
377 1 1 23 2 0 665801905157039654081334070469775914884634182130363694431612087117174188090928692931677381149938872848530492553335080120412185495091319818361858584070354068990962747183515418040835411275446412562957825954114716509171848083991982399029248.00000000 -31507949543007133644063627481177891261965335594310018806814117160531684611239214674407813564679858770189657344285901511334269821775266911893306667766026996842566936535801168772036008917512630749305556540646835931351724589056.00000000 Inf
378 1 1 23 2 1 -765039000744789648203075632703556944108645355253490684840572323530667386214132220046835878375225981207635406371411716879768885985856896138381730976860691746150178726138144674660387124484491233536268749805629931400265516521718759670415360.00000000 12581125372525682045671818056293121955936054479738718146290075058493377225860745895089492571850849411612031085301298086318584036058554763006778100734847459008430743693099442949959763906511226053373837334275191676668301279232.00000000 Inf
379 1 1 23 2 2 -376445115292671078057326377200240288349653055026882027524167850730695326561067373973475410714934796609198416284220087267230851881039327345371619249087488855784306667635362765893188579568391264580884708169656088971655582400745520257564672.00000000 6877357817021185336597313225994179620776155318094758082324501217921870293442828392141346881681822700762123124468713534169294505785652616134470544767678521869185988479726638046764191673656847712579302839647156338779586822144.00000000 Inf
380 1 1 23 2 3 -765039000744789648203075632703556944108645355253490684840572323530667386214132220046835878375225981207635406371411716879768885985856896138381730976860691746150178726138144674660387124484491233536268749805629931400265516521718759670415360.00000000 12581125372525682045671818056293121955936054479738718146290075058493377225860745895089492571850849411612031085301298086318584036058554763006778100734847459008430743693099442949959763906511226053373837334275191676668301279232.00000000 Inf
381 1 1 23 3 0 -1146491496869651836829529744075268262315499882745158244440698258529755337621132046115601782134687193162071108279957134610695622750400743277683814465776215301428197052436263348522718997167543427069998789725857092946623629637198025305620480.00000000 17075839646928996243014609832184162682216748096919539735020829628770840578970925806726070622640265209887476957174604286515543791064980322494862315815923501122833963640502761809458854723133851094173586328868276508664719736832.00000000 Inf
382 1 1 23 3 1 -1144205061783274498718688408855086264102736151589174197521704020654964345741692515637280996363261081026389484809277687908486253085070421719241246396181239177464463997652637652108352095599294182685599498846973782826629296430396486782550016.00000000 18816316159310454246270703454107679639550815380144299367889796231726893090663956904370289112631419576787830369225385590151763586253550071289414287941044488019393791832721637249968163442678672629505553951445478478883068051456.00000000 Inf
383 1 1 23 3 2 -1146491496820035944865076632570470223316330958518136569184282574556885737745264736655713384554260920599408033798776278160353931695000653200524074569267899054781705119947470891368553542484689093851394183490290637245879331699533926230917120.00000000 21310036990702465192423348906122338696560372207236407547865769236417034293774388730943276257085020849707005218735094007169393552440893425118181596323936994576744444705364637919836773432230697340406700920647565017897349677056.00000000 Inf
384 1 1 23 3 3 -1144205061783274498718688408855086264102736151589174197521704020654964345741692515637280996363261081026389484809277687908486253085070421719241246396181239177464463997652637652108352095599294182685599498846973782826629296430396486782550016.00000000 18816316159310454246270703454107679639550815380144299367889796231726893090663956904370289112631419576787830369225385590151763586253550071289414287941044488019393791832721637249968163442678672629505553951445478478883068051456.00000000 Inf
385 1 1 24 0 0 -128104477125851140599009647926126308701933582976496482282264613381830233530568543399778028950708030378535053891545929470174206878567236445860599543364271345855642148055362452556025625903398100437337594532537282876048757178698424894539956224.00000000 1091526998711637850534936467513440590003535645629900083232890338155935637270945385517022888658789109926633462501480514525120689543531336052201558839695753374378894370315644632952351338394917329270005427768955964212792535285760.00000000 Inf
386 1 1 24 0 1 1491184278618338831548881087400802742692768704975454174162374932417272486799944577398176183058508502597517663053534890504221957265154988128915658167475194199018706467491632547015333380504266588045129863206893521186335400489963425575731200.00000000 -26666286201208168118846405172860226400687674864991061270539653727613697869772016057251433528347438025414209212106352122325426654758406056841879680851023416233394755503249135007188448694989317666208581038173638180538043858944.00000000 Inf
387 1 1 24 0 2 155673741750331411901039984721731814232928058178943277324859757515092427616019775623780319678677572360422393204090886975314769631377330037439118173212942283720722250880297394791383749326818021131286047437881159265487359169906079057313792.00000000 -4151996449855823025622926833705056075677936571382882256681612854134326203297827981283802464457339223730929915041475625804631029796120503154378592754254888256898659126867869469877369038454973813364960104485139097277096263680.00000000 Inf
388 1 1 24 0 3 1491184278618338831548881087400802742692768704975454174162374932417272486799944577398176183058508502597517663053534890504221957265154988128915658167475194199018706467491632547015333380504266588045129863206893521186335400489963425575731200.00000000 -26666286201208168118846405172860226400687674864991061270539653727613697869772016057251433528347438025414209212106352122325426654758406056841879680851023416233394755503249135007188448694989317666208581038173638180538043858944.00000000 Inf
